time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Average speed (mph)","Barometric pressure (psi)","Calculated boost (psi)","Calculated engine load value (%)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Commanded EGR duty (%)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (Today) (miles)","Distance travelled (total) (miles)","Distance travelled (Week) (miles)","EGR error (%)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Free space in fuel tank (gallon)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel rail press. (psi)","Fuel used (gallon)","Fuel used (Today) (gallon)","Fuel used (total) (gallon)","Fuel used (Week) (gallon)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Intake manifold absolute pressure (psi)","Long term fuel % trim - Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (mph)",
22:19:16.138,,,,,,,,,,,,,,,,,,,,,,,,1245,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:16.309,,,,,,,,,,,,,,,,,,,,,,,174.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:16.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,,2.6279999999999997,,,,,,,
22:19:16.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:16.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20703125,29.382617249999996,,,,,,,,,,
22:19:16.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,,,
22:19:17.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:17.286,,,,,,,,,,,,,,,,,,,,,,,,,,-172.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:17.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2884984856901,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:17.609,,,,,,,,,,,,,,,,,,,,,,,,1257,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:17.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,2.52,,,,,,,
22:19:17.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:18.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41015625,29.382617249999996,,,,,,,,,,
22:19:18.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,,,
22:19:18.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:18.553,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:18.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.34189490632,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:18.883,,,,,,,,,,,,,,,,,,,,,,,,1259,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:19.041,,,,,,,,,,,,,,,,,,,,,,,174.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:19.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,2.568,,,,,,,
22:19:19.370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:19.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36328125,29.382617249999996,,,,,,,,,,
22:19:19.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,,,
22:19:19.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:19.992,,,,,,,,,,,,,,,,,,,,,,,,,,-172.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:20.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3952913269501,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:20.315,,,,,,,,,,,,,,,,,,,,,,,,1223,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:20.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,,2.6279999999999997,,,,,,,
22:19:20.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:20.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4453125,29.382617249999996,,,,,,,,,,
22:19:20.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,,,
22:19:21.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:21.270,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:21.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.44868774758,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:21.592,,,,,,,,,,,,,,,,,,,,,,,,1170,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:21.755,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:21.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,2.6759999999999997,,,,,,,
22:19:22.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:22.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37109375,29.382617249999996,,,,,,,,,,
22:19:22.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5,,,
22:19:22.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:22.732,,,,,,,,,,,,,,,,,,,,,,,,,,-172.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:22.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.150952028,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:23.030,,,,,,,,,,,,,,,,,,,,,,,,1094,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:23.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2600000000000002,,,,,,2.712,,,,,,,
22:19:23.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:23.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35546875,29.382617249999996,,,,,,,,,,
22:19:23.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,
22:19:23.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:24.007,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:24.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.98321516471003,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:24.321,,,,,,,,,,,,,,,,,,,,,,,,792,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:24.482,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:24.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,3.192,,,,,,,
22:19:24.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:24.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1640625,13.58455665,,,,,,,,,,
22:19:25.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,,,
22:19:25.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:25.445,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:25.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.63208302450005,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:25.779,,,,,,,,,,,,,,,,,,,,,,,,693,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:25.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,3.432,,,,,,,
22:19:26.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:26.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13671875,13.732960499999999,,,,,,,,,,
22:19:26.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,
22:19:26.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:26.771,,,,,,,,,,,,,,,,,,,,,,,,,,-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:26.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.0737863815101,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:27.104,,,,,,,,,,,,,,,,,,,,,,,,1565,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:27.261,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:27.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66,,,,,,12.792,,,,,,,
22:19:27.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59375,,,,,
22:19:27.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10546875,13.880019299999999,,,,,,,,,,
22:19:27.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,
22:19:28.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:28.265,,,,,,,,,,,,,,,,,,,,,,,,,,-438.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:28.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.83699468396,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:28.566,,,,,,,,,,,,,,,,,,,,,,,,1876,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:28.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,,24.36,,,,,,,
22:19:28.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03125,,,,,
22:19:29.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.0143448,,,,,,,,,,
22:19:29.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,
22:19:29.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:29.572,,,,,,,,,,,,,,,,,,,,,,,,,,-585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:29.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.94378752522,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:29.885,,,,,,,,,,,,,,,,,,,,,,,,2179,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:30.049,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:30.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.73,,,,,,32.076,,,,,,,
22:19:30.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8125,,,,,
22:19:30.540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02734375,15.008516249999998,,,,,,,,,,
22:19:30.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,
22:19:30.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:31.032,,,,,,,,,,,,,,,,,,,,,,,,,,-492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:31.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.2490708462001,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:31.393,,,,,,,,,,,,,,,,,,,,,,,,2400,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:31.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.05,,,,,,37.26,,,,,,,
22:19:31.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8125,,,,,
22:19:31.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01171875,14.2351125,,,,,,,,,,
22:19:32.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
22:19:32.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:32.390,,,,,,,,,,,,,,,,,,,,,,,,,,-438.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:32.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.40926010809,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:32.706,,,,,,,,,,,,,,,,,,,,,,,,2561,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:32.871,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:33.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.25,,,,,,42.3,,,,,,,
22:19:33.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8125,,,,,
22:19:33.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01171875,14.908982550000001,,,,,,,,,,
22:19:33.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
22:19:33.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:33.856,,,,,,,,,,,,,,,,,,,,,,,,,,-319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:34.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.8590742773301,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:34.160,,,,,,,,,,,,,,,,,,,,,,,,2813,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:34.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.71,,,,,,44.052,,,,,,,
22:19:34.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03125,,,,,
22:19:34.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01953125,14.5686849,,,,,,,,,,
22:19:34.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
22:19:34.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:35.171,,,,,,,,,,,,,,,,,,,,,,,,,,-425.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:35.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.92001829936,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:35.495,,,,,,,,,,,,,,,,,,,,,,,,2876,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:35.682,,,,,,,,,,,,,,,,,,,,,,,177.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:35.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.49,,,,,,46.188,,,,,,,
22:19:36.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8125,,,,,
22:19:36.170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0546875,14.3570637,,,,,,,,,,
22:19:36.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,
22:19:36.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:36.672,,,,,,,,,,,,,,,,,,,,,,,,,,-704.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:36.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.94378752522,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:37.020,,,,,,,,,,,,,,,,,,,,,,,,1933,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:37.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.47,,,,,,26.964,,,,,,,
22:19:37.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,
22:19:37.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01171875,14.20596975,,,,,,,,,,
22:19:37.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,,,
22:19:37.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:37.964,,,,,,,,,,,,,,,,,,,,,,,,,,-199.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:38.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.57868660387004,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:38.294,,,,,,,,,,,,,,,,,,,,,,,,1282,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:38.450,,,,,,,,,,,,,,,,,,,,,,,179.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:38.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,2.6759999999999997,,,,,,,
22:19:38.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:38.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9609375,29.382617249999996,,,,,,,,,,
22:19:39.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,,,
22:19:39.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:39.411,,,,,,,,,,,,,,,,,,,,,,,,,,-199.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:39.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6396306259,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:39.734,,,,,,,,,,,,,,,,,,,,,,,,1266,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:39.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,2.544,,,,,,,
22:19:40.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:40.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38671875,29.382617249999996,,,,,,,,,,
22:19:40.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,,,
22:19:40.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:40.655,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:40.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3952913269501,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:40.995,,,,,,,,,,,,,,,,,,,,,,,,1269,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:41.151,,,,,,,,,,,,,,,,,,,,,,,181.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:41.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,2.52,,,,,,,
22:19:41.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:41.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203125,29.382617249999996,,,,,,,,,,
22:19:41.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,,,
22:19:41.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:42.082,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:42.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.79981988779,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:42.394,,,,,,,,,,,,,,,,,,,,,,,,1347,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:42.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,2.496,,,,,,,
22:19:42.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:42.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.390625,29.382617249999996,,,,,,,,,,
22:19:43.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,,,
22:19:43.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:43.395,,,,,,,,,,,,,,,,,,,,,,,,,,-172.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:43.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.8532163084201,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:43.738,,,,,,,,,,,,,,,,,,,,,,,,1243,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:43.908,,,,,,,,,,,,,,,,,,,,,,,181.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:44.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,2.544,,,,,,,
22:19:44.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:44.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42578125,29.382617249999996,,,,,,,,,,
22:19:44.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,
22:19:44.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:19:44.871,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:45.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.80736748919,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:45.186,,,,,,,,,,,,,,,,,,,,,,,,1286,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:45.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,,2.6279999999999997,,,,,,,
22:19:45.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:19:45.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4140625,29.382617249999996,,,,,,,,,,
22:19:45.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,,,
